uid,body,title,url,newspaper_uid,host,_tokens_title,_tokens_body
f97b9fad7e878419b91a80e44b5bd199,"El presidente mexicano, Andrés Manuel López Obrador, ha pedido este martes a su homólogo, Joe Biden, durante una reunión en el Despacho Oval, que facilite la entrada a Estados Unidos de los trabajadores mexicanos y centroamericanos más cualificados, para apoyar la economía. La migración ha sido uno de los temas centrales de un encuentro que, sobre todo, ha servido para escenificar un acercamiento tras los últimos roces en la relación bilateral. Lo digo de manera sincera y más respetuosa: es indispensable para nosotros regularizar y dar certeza a los migrantes que durante años han vivido y trabajado de manera muy honesta y también están contribuyendo al desarrollo de esta gran nación, ha añadido López Obrador, que llevaba escritas sus declaraciones, y ha hablado durante 31 minutos hasta que ambos mandatarios se han quedado a solas para celebrar la reunión bilateral prevista.",López Obrador pide a Biden audacia con la inmigración,https://elpais.com/internacional/2022-07-12/lopez-obrador-pide-a-biden-audacia-con-la-inmigracion.html,elpais.csv,elpais.com,5,67
7270ac566fbd6228b47937b7a25ad933,"Walaa Mostafa, una mujer egipcia de 35 años del barrio popular de Imbaba, en el oeste de El Cairo, contrajo un pequeño préstamo de 13.000 libras (alrededor de 650 euros) en 2017, poco antes de casarse. Como es habitual, los futuros cónyuges se repartieron la tarea de comprar los muebles y electrodomésticos del hogar. Y como Mostafa aún no tenía ahorros, le pidió el dinero a un comerciante del barrio, algo muy frecuente en Egipto, un país en gran medida no bancarizado.",Arte NFT para sacar de la cárcel a mujeres insolventes en Egipto,https://elpais.com/planeta-futuro/2022-07-12/arte-nft-para-sacar-de-la-carcel-a-mujeres-insolventes-en-egipto.html,elpais.csv,elpais.com,7,39
9205385b31de17991710a039dba18d9f,"Desde hace milenios, la posibilidad de tener hijos ha sido un anhelo y un problema que depende de la oportunidad. Hasta hace pocas décadas no se tenían métodos eficaces para controlar los tiempos de uno de los fenómenos más fascinantes de la vida. Y aun así, parece que aún no controlamos del todo la capacidad de tener hijos. La catedral de Milán está dedicada al nacimiento de la virgen María, la madre por antonomasia para los cristianos. Una madre que, además, concibió tras una fecundación diferente a todas las anteriores. En esa ciudad con ese templo dedicado a la maternidad se han reunido esta semana muchos expertos internacionales en reproducción humana, en el Congreso Anual de la Sociedad Europea de Reproducción Humana y Embriología, el primero presencial después de la pandemia.",Óvulos que se agotan y declive del esperma: todo lo que ignoramos sobre fertilidad hasta el momento de querer hijos,https://elpais.com/salud-y-bienestar/2022-07-09/ovulos-que-se-agotan-y-declive-del-esperma-todo-lo-que-ignoramos-sobre-fertilidad-hasta-el-momento-de-querer-hijos.html,elpais.csv,elpais.com,9,66
02f6bcc13e9ac43c6cdaff5d73673db5,"Amazon Prime Day ha llegado y en EL PAÍS Escaparate vamos a ayudarte a descubrir las mejores ofertas. La nueva edición del evento online ya está aquí con miles de descuentos en productos y servicios. Entre ellos, el codiciado dispositivo Fire TV Stick creado por la plataforma que convierte tu televisor en una Smart TV.",Ahorra $500 en el Fire TV Stick: el dispositivo favorito para mejorar tu televisión,https://elpais.com/mexico/escaparate/2022-03-21/fire-tv-stick-que-es-y-como-funciona-el-dispositivo-favorito-para-mejorar-tu-television.html,elpais.csv,elpais.com,8,30
00775090ba244862f7fd2320a1de275e,"Elena (prefiere usar un nombre falso) toma una buena bocanada de aire antes de empezar a desgranar su rutina diaria. Como para cargarse al hombro el peso de las más de 6.225 carreras que lleva acumuladas conduciendo para Uber. Mi día empieza a las 5:30 de la mañana. Me levanto, me preparo y salgo, porque a las 6:05 sale el tren que va a Madrid, arranca esta mujer ecuatoriana de 36 años, que llegó a España hace 20, y a Uber hace tres y medio.",Somos esclavos de Uber: el coste para los conductores de un modelo de negocio imposible,https://elpais.com/economia/2022-07-11/somos-esclavos-de-uber-el-coste-para-los-conductores-de-un-modelo-de-negocio-imposible.html,elpais.csv,elpais.com,6,41
66e775124c494e053473380d86d5ef9f,"Amazon Prime Day ha llegado y en EL PAÍS Escaparate vamos a ayudarte a descubrir las mejores ofertas. La nueva edición del  evento online ya está aquí con miles de descuentos en productos y servicios. Entre ellos, esta funda de sofá que se ha convertido en top ventas y que está disponible en hasta 22 colores y 11 tamaños distintos.",Ahorra $113 en la funda para sillón más vendida de Amazon México: disponible en diferentes medidas y colores,https://elpais.com/mexico/escaparate/2021-10-31/en-10-colores-y-cuatro-tamanos-esta-funda-para-sillon-es-la-mas-vendida-de-amazon-mexico.html,elpais.csv,elpais.com,10,28
6375be988a44784a9efb2053a3d0e231,"Los responsables del telescopio espacial James Webb han publicado hoy todas las primeras imágenes tomadas por este observatorio astronómico, el mayor que se ha lanzado al espacio. Las nuevas instantáneas y datos científicos retratan exoplanetas gigantes, grupos compactos de galaxias y la nebulosa más brillante conocida. Estas imágenes siguen al anuncio que hizo ayer el presidente de EE UU, Joe Biden, con la primera instantánea a todo color tomada por este instrumento.","Las nuevas imágenes del telescopio James Webb muestran planetas gigantes, estrellas agonizantes y galaxias chocando a altísima velocidad",https://elpais.com/ciencia/2022-07-12/las-nuevas-imagenes-del-telescopio-james-webb-muestran-planetas-gigantes-estrellas-agonizantes-y-galaxias-chocando-a-altisima-velocidad.html,elpais.csv,elpais.com,12,44
fc44c0325a49e23a654e1b9506bea19c,"La Iglesia católica de México ha comenzado este domingo la movilización de sus seguidores para exigir al Gobierno una nueva estrategia de seguridad para apaciguar la ola de violencia que arrecia en el país. La Conferencia del Episcopado Mexicano (CEM) ha convocado a todos los templos a celebrar, durante los próximos 10 días, misas en todo el país por los sacerdotes asesinados y todas las víctimas. Tras el asesinato de dos jesuitas en la sierra Tarahumara hace tres semanas, los líderes de la Iglesia han intensificado sus pronunciamientos hacia las autoridades.",La Iglesia católica en México presiona para exigir al Gobierno un cese a la ola de violencia,https://elpais.com/mexico/2022-07-10/la-iglesia-catolica-en-mexico-presiona-para-exigir-al-gobierno-un-cese-a-la-ola-de-violencia.html,elpais.csv,elpais.com,9,47
ee9a2b8f9eeb39fe8a6b8409ec086f85,"La tradición japonesa impone que el cortejo fúnebre de quien acaba de morir recorra en la muerte los lugares que fueron importantes para el fallecido en vida. Shinzo Abe, de 67 años, ocupó el corazón del poder en Japón. Este martes, el coche fúnebre del ex primer ministro, asesinado el pasado viernes, recorrió varios de los templos de ese poder: la sede de la primatura, el Parlamento y el cuartel general de su formación política, el Partido Liberal Democrático (PLD). Lo hizo en medio de un gentío apesadumbrado que llenó las calles de Tokio por las que debía pasar la comitiva con sus restos. Murió como un héroe, musitó una anciana que miraba el paso de la caravana con los ojos llenos de lágrimas. Antes de recorrer la capital japonesa, el templo de Zozoji, un lugar emblemático del siglo XVI, había albergado un funeral anunciado como privado pero que adquirió el tono de una despedida oficial, un funeral de Estado en realidad pospuesto para una fecha aún sin concretar.",Miles de japoneses despiden a Shinzo Abe tras un funeral privado con aires solemnes ,https://elpais.com/internacional/2022-07-12/miles-de-japoneses-despiden-a-shinzo-abe-tras-un-funeral-privado-con-aires-solemnes.html,elpais.csv,elpais.com,10,86
5fd31030d5473be2fbeea349617d3c24,"One of the first decisions that US President Joe Biden made after arriving at the White House was to include Venezuelan migrants under the governments Temporary Protected Status (TPS), a designation that is now being extended for another 18 months. After careful consideration, and in consultation with the secretary of state, today I am extending that designation, said Secretary of Homeland Security Alejandro N. Mayorkas in a statement Monday.",US extends protected status to Venezuelan migrants,https://english.elpais.com/usa/2022-07-12/us-extends-protected-status-to-venezuelan-migrants.html,elpais.csv,english.elpais.com,7,63
