uid,body,title,url,newspaper_uid,host,_tokens_title,_tokens_body
6ebc12c2de8f849a5da449799ef56cbc,"Yoshua Bengio, uno de los padres del aprendizaje automático, o machine learning, suele decir que la inteligencia artificial (IA) es en realidad muy estúpida. El reciente premio Princesa de Asturias de Investigación Científica se refiere a que estos sistemas pueden hacer cálculos complejísimos en milisegundos, pero al mismo tiempo son incapaces de entender cuestiones de sentido común, como que el agua moja o que si sueltas un objeto se caerá al suelo. Conseguir que las máquinas aprendan la llamada física intuitiva, las nociones básicas sobre el funcionamiento del mundo que los humanos dominamos desde edades muy tempranas, es uno de los desafíos pendientes de los especialistas.",La inteligencia artificial de Google es capaz de aprender como un bebé,https://elpais.com/tecnologia/2022-07-11/la-inteligencia-artificial-de-google-es-capaz-de-aprender-como-un-bebe.html,elpais,elpais.com,6,57
05adaad7d85b0fea0a9c11d520b15619,"Berlín estaba desolado. Caminábamos por las ruinas del Jardín del Zoo cuando vi el cadáver de Martin. Habíamos coincido en la Universidad de Erlangen, antes de que el mundo se volviese loco. Sus brazos se aferraban a una hoja de papel. Ilya, mi compañero, en seguida se lanzó a por la hoja, arrojándola después rápidamente al suelo al comprobar que era una nota manuscrita y no un bono o pagaré (que, por otro lado, poco valor hubiera tenido a esas alturas). Yo recogí la nota y la guardé en el bolsillo. Esa noche cuando, como tantas otras, no conseguía dormir, abrí la carta y comencé a leer.",El misterio de la carta del soldado alemán,https://elpais.com/tecnologia/2022-07-08/la-carta-del-soldado-aleman.html,elpais,elpais.com,4,48
52e6d841993e26f927d729164d4bb429,"Elegir el tipo de cepillo que mejor nos funciona no es tarea fácil. Lo más importante es buscar uno que se adapte a nuestro tipo de cabello; por ejemplo, los cepillos redondos con cerdas de jabalí dan volumen y movimiento a los cabellos más finos y disciplinan los más gruesos. Por su parte, los llamados detangling son especialmente respetuosos con los cabellos más finos, frágiles y delicados.",Di adiós a los enredos y ayuda al medio ambiente con este cepillo para cabello top ventas,https://elpais.com/mexico/escaparate/2022-01-24/di-adios-a-los-enredos-y-ayuda-al-medio-ambiente-con-este-cepillo-para-cabello-top-ventas.html,elpais,elpais.com,10,33
ff04936376a9370dda801b83d4f6e185,"El principal empresario del ocio nocturno mallorquín, Bartolomé Cursach, se ha acogido este lunes a su derecho a no declarar durante la sesión del juicio que se celebra en la Audiencia Provincial de Palma y que juzga la mayor trama de corrupción policial en las islas. El principal acusado, para quien la Fiscalía reclama una pena de 18 meses de cárcel por pertenencia a organización criminal y prevaricación, ha manifestado ante el tribunal que, por consejo de su abogado, no contestaría a ninguna de las preguntas de las partes.",El empresario Cursach se niega a declarar en el juicio por la trama de corrupción policial de Palma,https://elpais.com/espana/2022-07-11/el-empresario-cursach-se-niega-a-declarar-en-el-juicio-por-la-trama-de-corrupcion-policial-de-palma.html,elpais,elpais.com,9,42
3f04c2c1a7d78263be1d93534e1bf292,"Aproveche. Que el viaje en metro no sea en balde: quítese unos cuantos correos. Y en el ascensor, nada de mirar pensativo la luz que brinca de planta en planta: responda a esos mensajes que escuecen en el bolsillo. ¿Esperar en el café donde ha quedado viendo la gente pasar? ¡Qué va! Es el momento de enviar audios sobre cuitas laborales. Ni siquiera la almohada significa ya la placidez del punto final: ahora es un soporte más para consultar documentos atrasados.",La tiranía de la vida eficiente: ¿alguien es capaz de no hacer nada? ,https://elpais.com/ideas/2022-07-03/la-tirania-de-la-vida-eficiente-alguien-es-capaz-de-no-hacer-nada.html,elpais,elpais.com,5,40
e370f0bbc2f8044fda22c77e8173dd9e,"El paso de los años no viene solo, entre más tiempo pasa, nuestro organismo va sufriendo cambios no tan positivos, que se deben tratar a tiempo para que no sea demasiado tarde. Una de las zonas del cuerpo en donde más se evidencia el envejecimiento es la cara, ya que se encuentra siempre expuesta al sol y a más factores, y tiene una piel más fina y sensible. Poco a poco van apareciendo arrugas, las líneas de expresión naturales se demarcan más y la piel pierde brillo y frescura. Hoy en Escaparate te traemos los cosméticos más vendidos de Yeouth en Amazon, descubre esta marca low cost que te cambiará la vida, con la que podrás rejuvenecer tu rostro.",Rejuvenece tu rostro con los cosméticos más vendidos de Yeouth en Amazon,https://elpais.com/mexico/escaparate/2022-07-10/rejuvenece-tu-rostro-con-los-cosmeticos-mas-vendidos-de-yeouth-en-amazon.html,elpais,elpais.com,6,57
7caa59a530dbcaecc078578a0716e603,"Anthony Boring turned pale when the border patrol stopped his trailer. He was so nervous he could barely speak. With each question, Mr. Boring shrunk further back in the drivers seat. Whats the cargo? one officer asked. I dont know, he stammered, keeping the vehicle inching forwards in the hope that he would be able to move off and escape their clutches. The police dogs, however, were already onto a suspicious scent and the truck was pulled over for inspection. The doors of the container werent closed properly and the officers were able to see the eyes of several frightened people as they shone their flashlights through the gap. One hundred and forty-five migrants were found to be hiding in the back of the trailer on the verge of suffocation.",Mr. Boring and the million-dollar human trafficking business in Texas,https://english.elpais.com/usa/2022-07-11/mr-boring-and-the-million-dollar-human-trafficking-business-in-texas.html,elpais,english.elpais.com,8,118
c1c7093d0616fd1864c45069e69084f3,"Básicamente, Uber llega y luego empieza la tormenta de mierda legal y legislativa. Es julio de 2014 y varios directivos de Uber discuten en una cadena de correos cómo enfrentarse a las protestas de los taxistas de medio mundo ante su llegada. Su app permite pedir un conductor privado y sin licencia, algo que rompe con las normas de todos los mercados. No, no hay ejemplos, no hay investigación, no nos paramos a entender el marco legal, siguen los mensajes. A veces tenemos problemas porque, bueno, es que somos jodidamente ilegales, resumirá otra directiva a final de ese año, en el que Uber desembarcó en 31 países. De nada sirve prepararse ni estudiar la normativa: hay que abrazar el caos, apunta otra ejecutiva de la empresa en ese mismo periodo. En los mercados más complicados, como España o Italia, la estrategia a seguir es clara: desarrollar tácticas para enfrentarse a las autoridades.",Documentos secretos desvelan las estrategias de Uber para implantarse en decenas de países: A veces hay problemas porque somos jodidamente ilegales,https://elpais.com/economia/2022-07-10/documentos-secretos-desvelan-las-estrategias-de-uber-para-implantarse-en-decenas-de-paises-a-veces-hay-problemas-porque-somos-jodidamente-ilegales.html,elpais,elpais.com,11,66
6632689a7d1eab8bef4895f2480c1449,"Hay dos series en cartel que tratan un asunto más propio de una clase de periodismo o de sociología que de una trama de thriller: el fin de la comunicación política mediada. Dicho en otras palabras: cuando se prefiere Twitter e Instagram a un periodista que pregunte cosas. La última temporada de Borgen presenta a una Birgitte ministra que aprende a usar Instagram, anuncia acuerdos de gobierno y leyes haciéndose selfis con la primera ministra y descubre que su poder se refuerza mucho más subiendo la foto de su desayuno que explicando las relaciones con China en una entrevista. En La ciudad es nuestra, el regreso a Baltimore de los padres de The Wire, también se reflexiona sobre la incomparecencia del periodismo mediante la epidemia de vídeos espontáneos sobre violencias policiales que confunden y añaden caos a una realidad ya de por sí caótica: sin una voz que ordene y narre los sucesos sostiene David Simon, los amigos del fascismo tienen la senda expedita.",La guerra de los selfis,https://elpais.com/television/2022-07-10/la-guerra-de-los-selfis.html,elpais,elpais.com,2,79
b0c7817b7cce823d24838cc4b927a1c2,"España se ha quedado a la orilla de una gesta histórica en el Mundial sub-17. El equipo dirigido por Javi Zamora no ha podido redondear un torneo memorable y ha caído en la final ante Estados Unidos (67-79), el gran dominador de la categoría sin discusión. Los norteamericanos suman su sexto Mundial sub-17, triunfando en todas las ediciones que se ha disputado del torneo con un registro de 44 victorias consecutivas. España, que había superado a Australia en cuartos y a Francia en semifinales, se quedó sin energía en el último tramo del partido tras un arranque de ensueño que puso patas arriba el Martín Carpena.",España roza la gesta en el Mundial de baloncesto sub-17 ante la todopoderosa EEUU (67-79),https://elpais.com/deportes/2022-07-10/espana-roza-la-gesta-en-el-mundial-de-baloncesto-sub-17-ante-la-todopoderosa-eeuu-67-79.html,elpais,elpais.com,7,52
da342cc8b5d02a375e6257b2ce2ac5c5,"En 1979, Rosaly Lopes vio un chorro de roca fundida elevarse más de 15 metros sobre la negra cima del monte Etna, en Italia, que acababa de entrar en erupción. Era la primera vez que esta estudiante de astronomía brasileña, nacida en Río de Janiero hace 57 años, visitaba un volcán, y desde entonces apenas ha hecho otra cosa. Lopes ha explorado más de 50 cráteres activos de todos los continentes, incluido el gélido monte Erebus de la Antártida.","Rosaly Lopes, la persona que más volcanes ha descubierto: Puede haber vida en Titán ",https://elpais.com/ciencia/2022-07-08/rosaly-lopes-la-persona-que-mas-volcanes-ha-descubierto-puede-haber-vida-en-titan.html,elpais,elpais.com,7,42
0bafc896905184b688c9260b3086428e,"On the morning of January 6, 2021, the White Houses main legal adviser at the time, Pat A. Cipollone, told Cassidy Hutchinson, then a White House aide: Please make sure we dont go up to the Capitol, Cassidy. Keep in touch with me. Were going to get charged with every crime imaginable if we make that movement happen. Thats according to Hutchinson, a former aide to then-president Donald Trumps chief of staff Mark Meadows who provided damning testimony last week at the House select committee investigating the insurrection at the US Capitol on January 6, 2021.",January 6 committee: What to expect next from the hearings,https://english.elpais.com/usa/2022-07-11/january-6-committee-what-to-expect-next-from-the-hearings.html,elpais,english.elpais.com,9,80
d997c3f56b39c3af980a09835e060a36,"La superestrella Jennifer Lopez se ha sincerado sobre sus problemas de salud mental y sobre cómo una serie de ataques de pánico producidos por el estrés y el agotamiento en su veintena la llevaron a replantearse su estilo de vida. Lo ha hecho en un texto a través de su boletín On the JLo, donde defendía la importancia del descanso.",Jennifer Lopez sufrió bloqueos y ataques de pánico por agotamiento que le hicieron cambiar sus hábitos de vida,https://elpais.com/gente/2022-07-11/jennifer-lopez-sufrio-bloqueos-y-ataques-de-panico-por-agotamiento-que-le-hicieron-cambiar-sus-habitos-de-vida.html,elpais,elpais.com,11,29
2cde84d783cd37f0afbcadaaa7de4d92,"Novak Djokovic y Nick Kyrgios tuvo el desenlace que muchos pensábamos que tendría. A pesar de anotarse el primer set gracias a su servicio demoledor, el australiano no fue capaz de mantener el espíritu combativo durante las tres horas que duró el encuentro. El punto de inflexión que desvió los derroteros iniciales se produjo cuando en la segunda manga, con 5-3 para Djokovic, el jugador de Canberra dispuso de tres bolas de break para recuperar el servicio perdido, pero las dejó escapar.","El tenis es, ante todo, repetición",https://elpais.com/deportes/2022-07-10/el-tenis-es-ante-todo-repeticion.html,elpais,elpais.com,2,42
74cf4f1e9a8847f0732268a71299f30f,"El senador del PRI Miguel Ángel Osorio Chong ha desafiado al presidente nacional de su partido, Alejandro Moreno. Lo emplaza a renunciar a la dirigencia priista luego de las derrotas del 5 de junio y de los audios filtrados en donde se presumen actos indebidos del campechano. En La Vespertina ambos dan sus argumentos y hablan de la viabilidad del histórico partido.",Choque en el PRI entre Miguel Ángel Osorio Chong y Alejandro Moreno,https://elpais.com/mexico/2022-06-29/choque-en-el-pri-entre-miguel-angel-osorio-chong-y-alejandro-moreno.html,elpais,elpais.com,8,33
